x,y,label
-0.8391959798994975,-0.6080402010050251,1
-0.8291457286432161,-0.6080402010050251,1
-0.8190954773869347,-0.6080402010050251,1
-0.8090452261306533,-0.6080402010050251,1
-0.7989949748743719,-0.6080402010050251,1
-0.7889447236180904,-0.6080402010050251,1
-0.778894472361809,-0.6080402010050251,1
-0.7688442211055276,-0.6080402010050251,1
-0.7587939698492463,-0.6080402010050251,1
-0.7487437185929648,-0.6080402010050251,1
-0.7386934673366834,-0.6080402010050251,1
-0.728643216080402,-0.6080402010050251,1
-0.7185929648241206,-0.6080402010050251,1
-0.7085427135678393,-0.6080402010050251,1
-0.6984924623115578,-0.6080402010050251,1
-0.6884422110552764,-0.6080402010050251,1
-0.6783919597989949,-0.6080402010050251,1
-0.6683417085427136,-0.6080402010050251,1
-0.6582914572864322,-0.6080402010050251,1
-0.6482412060301508,-0.6080402010050251,1
-0.6381909547738693,-0.6080402010050251,1
-0.15577889447236182,-0.6080402010050251,1
-0.14572864321608037,-0.6080402010050251,1
-0.13567839195979903,-0.6080402010050251,1
0.5477386934673367,-0.6080402010050251,1
0.5577889447236182,-0.6080402010050251,1
0.5678391959798996,-0.6080402010050251,1
0.5778894472361809,-0.6080402010050251,1
0.5879396984924623,-0.6080402010050251,1
0.5979899497487438,-0.6080402010050251,1
0.6080402010050252,-0.6080402010050251,1
0.6180904522613067,-0.6080402010050251,1
0.6281407035175879,-0.6080402010050251,1
0.6381909547738693,-0.6080402010050251,1
0.6482412060301508,-0.6080402010050251,1
0.6582914572864322,-0.6080402010050251,1
-0.8391959798994975,-0.5979899497487438,1
-0.8291457286432161,-0.5979899497487438,1
-0.8190954773869347,-0.5979899497487438,1
-0.8090452261306533,-0.5979899497487438,1
-0.7989949748743719,-0.5979899497487438,1
-0.7889447236180904,-0.5979899497487438,1
-0.778894472361809,-0.5979899497487438,1
-0.7688442211055276,-0.5979899497487438,1
-0.7587939698492463,-0.5979899497487438,1
-0.7487437185929648,-0.5979899497487438,1
-0.7386934673366834,-0.5979899497487438,1
-0.728643216080402,-0.5979899497487438,1
-0.7185929648241206,-0.5979899497487438,1
-0.7085427135678393,-0.5979899497487438,1
-0.6984924623115578,-0.5979899497487438,1
-0.6884422110552764,-0.5979899497487438,1
-0.6783919597989949,-0.5979899497487438,1
-0.6683417085427136,-0.5979899497487438,1
-0.6582914572864322,-0.5979899497487438,1
-0.6482412060301508,-0.5979899497487438,1
-0.6381909547738693,-0.5979899497487438,1
-0.6281407035175879,-0.5979899497487438,1
-0.16582914572864316,-0.5979899497487438,1
-0.15577889447236182,-0.5979899497487438,1
-0.14572864321608037,-0.5979899497487438,1
-0.13567839195979903,-0.5979899497487438,1
-0.12562814070351758,-0.5979899497487438,1
-0.11557788944723613,-0.5979899497487438,1
0.12562814070351758,-0.5979899497487438,1
0.13567839195979903,-0.5979899497487438,1
0.14572864321608048,-0.5979899497487438,1
0.15577889447236193,-0.5979899497487438,1
0.16582914572864316,-0.5979899497487438,1
0.1758793969849246,-0.5979899497487438,1
0.5477386934673367,-0.5979899497487438,1
0.5577889447236182,-0.5979899497487438,1
0.5678391959798996,-0.5979899497487438,1
0.5778894472361809,-0.5979899497487438,1
0.5879396984924623,-0.5979899497487438,1
0.5979899497487438,-0.5979899497487438,1
0.6080402010050252,-0.5979899497487438,1
0.6180904522613067,-0.5979899497487438,1
0.6281407035175879,-0.5979899497487438,1
0.6381909547738693,-0.5979899497487438,1
0.6482412060301508,-0.5979899497487438,1
0.6582914572864322,-0.5979899497487438,1
0.6683417085427137,-0.5979899497487438,1
-0.8190954773869347,-0.5879396984924623,1
-0.8090452261306533,-0.5879396984924623,1
-0.7989949748743719,-0.5879396984924623,1
-0.7889447236180904,-0.5879396984924623,1
-0.778894472361809,-0.5879396984924623,1
-0.7688442211055276,-0.5879396984924623,1
-0.7587939698492463,-0.5879396984924623,1
-0.7487437185929648,-0.5879396984924623,1
-0.7386934673366834,-0.5879396984924623,1
-0.728643216080402,-0.5879396984924623,1
-0.7185929648241206,-0.5879396984924623,1
-0.7085427135678393,-0.5879396984924623,1
-0.6984924623115578,-0.5879396984924623,1
-0.6884422110552764,-0.5879396984924623,1
-0.6783919597989949,-0.5879396984924623,1
-0.6683417085427136,-0.5879396984924623,1
-0.6582914572864322,-0.5879396984924623,1
-0.6482412060301508,-0.5879396984924623,1
-0.6381909547738693,-0.5879396984924623,1
-0.6281407035175879,-0.5879396984924623,1
-0.6180904522613065,-0.5879396984924623,1
-0.6080402010050251,-0.5879396984924623,1
-0.1758793969849246,-0.5879396984924623,1
-0.16582914572864316,-0.5879396984924623,1
-0.15577889447236182,-0.5879396984924623,1
-0.14572864321608037,-0.5879396984924623,1
-0.13567839195979903,-0.5879396984924623,1
-0.12562814070351758,-0.5879396984924623,1
-0.11557788944723613,-0.5879396984924623,1
-0.10552763819095479,-0.5879396984924623,1
0.11557788944723613,-0.5879396984924623,1
0.12562814070351758,-0.5879396984924623,1
0.13567839195979903,-0.5879396984924623,1
0.14572864321608048,-0.5879396984924623,1
0.15577889447236193,-0.5879396984924623,1
0.16582914572864316,-0.5879396984924623,1
0.1758793969849246,-0.5879396984924623,1
0.18592964824120606,-0.5879396984924623,1
0.1959798994974875,-0.5879396984924623,1
0.5477386934673367,-0.5879396984924623,1
0.5577889447236182,-0.5879396984924623,1
0.5678391959798996,-0.5879396984924623,1
0.5778894472361809,-0.5879396984924623,1
0.5879396984924623,-0.5879396984924623,1
0.5979899497487438,-0.5879396984924623,1
0.6080402010050252,-0.5879396984924623,1
0.6180904522613067,-0.5879396984924623,1
0.6281407035175879,-0.5879396984924623,1
0.6381909547738693,-0.5879396984924623,1
0.6482412060301508,-0.5879396984924623,1
0.6582914572864322,-0.5879396984924623,1
0.6683417085427137,-0.5879396984924623,1
-0.8090452261306533,-0.5778894472361809,1
-0.7989949748743719,-0.5778894472361809,1
-0.7889447236180904,-0.5778894472361809,1
-0.778894472361809,-0.5778894472361809,1
-0.7688442211055276,-0.5778894472361809,1
-0.7587939698492463,-0.5778894472361809,1
-0.7487437185929648,-0.5778894472361809,1
-0.7386934673366834,-0.5778894472361809,1
-0.728643216080402,-0.5778894472361809,1
-0.7185929648241206,-0.5778894472361809,1
-0.7085427135678393,-0.5778894472361809,1
-0.6984924623115578,-0.5778894472361809,1
-0.6884422110552764,-0.5778894472361809,1
-0.6783919597989949,-0.5778894472361809,1
-0.6683417085427136,-0.5778894472361809,1
-0.6582914572864322,-0.5778894472361809,1
-0.6482412060301508,-0.5778894472361809,1
-0.6381909547738693,-0.5778894472361809,1
-0.6281407035175879,-0.5778894472361809,1
-0.6180904522613065,-0.5778894472361809,1
-0.6080402010050251,-0.5778894472361809,1
-0.5979899497487438,-0.5778894472361809,1
-0.5879396984924623,-0.5778894472361809,1
-0.1758793969849246,-0.5778894472361809,1
-0.16582914572864316,-0.5778894472361809,1
-0.15577889447236182,-0.5778894472361809,1
-0.14572864321608037,-0.5778894472361809,1
-0.13567839195979903,-0.5778894472361809,1
-0.12562814070351758,-0.5778894472361809,1
-0.11557788944723613,-0.5778894472361809,1
-0.10552763819095479,-0.5778894472361809,1
-0.09547738693467334,-0.5778894472361809,1
0.12562814070351758,-0.5778894472361809,1
0.13567839195979903,-0.5778894472361809,1
0.14572864321608048,-0.5778894472361809,1
0.15577889447236193,-0.5778894472361809,1
0.16582914572864316,-0.5778894472361809,1
0.1758793969849246,-0.5778894472361809,1
0.18592964824120606,-0.5778894472361809,1
0.1959798994974875,-0.5778894472361809,1
0.20603015075376896,-0.5778894472361809,1
0.2160804020100502,-0.5778894472361809,1
0.5477386934673367,-0.5778894472361809,1
0.5577889447236182,-0.5778894472361809,1
0.5678391959798996,-0.5778894472361809,1
0.5778894472361809,-0.5778894472361809,1
0.5879396984924623,-0.5778894472361809,1
0.5979899497487438,-0.5778894472361809,1
0.6080402010050252,-0.5778894472361809,1
0.6180904522613067,-0.5778894472361809,1
0.6281407035175879,-0.5778894472361809,1
0.6381909547738693,-0.5778894472361809,1
0.6482412060301508,-0.5778894472361809,1
0.6582914572864322,-0.5778894472361809,1
0.6683417085427137,-0.5778894472361809,1
0.6783919597989949,-0.5778894472361809,1
-0.7989949748743719,-0.5678391959798995,1
-0.7889447236180904,-0.5678391959798995,1
-0.778894472361809,-0.5678391959798995,1
-0.7688442211055276,-0.5678391959798995,1
-0.7587939698492463,-0.5678391959798995,1
-0.7487437185929648,-0.5678391959798995,1
-0.7386934673366834,-0.5678391959798995,1
-0.728643216080402,-0.5678391959798995,1
-0.7185929648241206,-0.5678391959798995,1
-0.7085427135678393,-0.5678391959798995,1
-0.6984924623115578,-0.5678391959798995,1
-0.6884422110552764,-0.5678391959798995,1
-0.6783919597989949,-0.5678391959798995,1
-0.6683417085427136,-0.5678391959798995,1
-0.6582914572864322,-0.5678391959798995,1
-0.6482412060301508,-0.5678391959798995,1
-0.6381909547738693,-0.5678391959798995,1
-0.6281407035175879,-0.5678391959798995,1
-0.6180904522613065,-0.5678391959798995,1
-0.6080402010050251,-0.5678391959798995,1
-0.5979899497487438,-0.5678391959798995,1
-0.5879396984924623,-0.5678391959798995,1
-0.5778894472361809,-0.5678391959798995,1
-0.5678391959798995,-0.5678391959798995,1
-0.1758793969849246,-0.5678391959798995,1
-0.16582914572864316,-0.5678391959798995,1
-0.15577889447236182,-0.5678391959798995,1
-0.14572864321608037,-0.5678391959798995,1
-0.13567839195979903,-0.5678391959798995,1
-0.12562814070351758,-0.5678391959798995,1
-0.11557788944723613,-0.5678391959798995,1
-0.10552763819095479,-0.5678391959798995,1
-0.09547738693467334,-0.5678391959798995,1
0.12562814070351758,-0.5678391959798995,1
0.13567839195979903,-0.5678391959798995,1
0.14572864321608048,-0.5678391959798995,1
0.15577889447236193,-0.5678391959798995,1
0.16582914572864316,-0.5678391959798995,1
0.1758793969849246,-0.5678391959798995,1
0.18592964824120606,-0.5678391959798995,1
0.1959798994974875,-0.5678391959798995,1
0.20603015075376896,-0.5678391959798995,1
0.2160804020100502,-0.5678391959798995,1
0.22613065326633164,-0.5678391959798995,1
0.5477386934673367,-0.5678391959798995,1
0.5577889447236182,-0.5678391959798995,1
0.5678391959798996,-0.5678391959798995,1
0.5778894472361809,-0.5678391959798995,1
0.5879396984924623,-0.5678391959798995,1
0.5979899497487438,-0.5678391959798995,1
0.6080402010050252,-0.5678391959798995,1
0.6180904522613067,-0.5678391959798995,1
0.6281407035175879,-0.5678391959798995,1
0.6381909547738693,-0.5678391959798995,1
0.6482412060301508,-0.5678391959798995,1
0.6582914572864322,-0.5678391959798995,1
0.6683417085427137,-0.5678391959798995,1
0.6783919597989949,-0.5678391959798995,1
-0.778894472361809,-0.5577889447236181,1
-0.7688442211055276,-0.5577889447236181,1
-0.7587939698492463,-0.5577889447236181,1
-0.7487437185929648,-0.5577889447236181,1
-0.7386934673366834,-0.5577889447236181,1
-0.728643216080402,-0.5577889447236181,1
-0.7185929648241206,-0.5577889447236181,1
-0.7085427135678393,-0.5577889447236181,1
-0.6984924623115578,-0.5577889447236181,1
-0.6884422110552764,-0.5577889447236181,1
-0.6783919597989949,-0.5577889447236181,1
-0.6683417085427136,-0.5577889447236181,1
-0.6582914572864322,-0.5577889447236181,1
-0.6482412060301508,-0.5577889447236181,1
-0.6381909547738693,-0.5577889447236181,1
-0.6281407035175879,-0.5577889447236181,1
-0.6180904522613065,-0.5577889447236181,1
-0.6080402010050251,-0.5577889447236181,1
-0.5979899497487438,-0.5577889447236181,1
-0.5879396984924623,-0.5577889447236181,1
-0.5778894472361809,-0.5577889447236181,1
-0.5678391959798995,-0.5577889447236181,1
-0.5577889447236181,-0.5577889447236181,1
-0.1758793969849246,-0.5577889447236181,1
-0.16582914572864316,-0.5577889447236181,1
-0.15577889447236182,-0.5577889447236181,1
-0.14572864321608037,-0.5577889447236181,1
-0.13567839195979903,-0.5577889447236181,1
-0.12562814070351758,-0.5577889447236181,1
-0.11557788944723613,-0.5577889447236181,1
-0.10552763819095479,-0.5577889447236181,1
-0.09547738693467334,-0.5577889447236181,1
-0.085427135678392,-0.5577889447236181,1
0.13567839195979903,-0.5577889447236181,1
0.14572864321608048,-0.5577889447236181,1
0.15577889447236193,-0.5577889447236181,1
0.16582914572864316,-0.5577889447236181,1
0.1758793969849246,-0.5577889447236181,1
0.18592964824120606,-0.5577889447236181,1
0.1959798994974875,-0.5577889447236181,1
0.20603015075376896,-0.5577889447236181,1
0.2160804020100502,-0.5577889447236181,1
0.22613065326633164,-0.5577889447236181,1
0.2361809045226131,-0.5577889447236181,1
0.5477386934673367,-0.5577889447236181,1
0.5577889447236182,-0.5577889447236181,1
0.5678391959798996,-0.5577889447236181,1
0.5778894472361809,-0.5577889447236181,1
0.5879396984924623,-0.5577889447236181,1
0.5979899497487438,-0.5577889447236181,1
0.6080402010050252,-0.5577889447236181,1
0.6180904522613067,-0.5577889447236181,1
0.6281407035175879,-0.5577889447236181,1
0.6381909547738693,-0.5577889447236181,1
0.6482412060301508,-0.5577889447236181,1
0.6582914572864322,-0.5577889447236181,1
0.6683417085427137,-0.5577889447236181,1
0.6783919597989949,-0.5577889447236181,1
-0.7688442211055276,-0.5477386934673367,1
-0.7587939698492463,-0.5477386934673367,1
-0.7487437185929648,-0.5477386934673367,1
-0.7386934673366834,-0.5477386934673367,1
-0.728643216080402,-0.5477386934673367,1
-0.7185929648241206,-0.5477386934673367,1
-0.7085427135678393,-0.5477386934673367,1
-0.6984924623115578,-0.5477386934673367,1
-0.6884422110552764,-0.5477386934673367,1
-0.6783919597989949,-0.5477386934673367,1
-0.6683417085427136,-0.5477386934673367,1
-0.6582914572864322,-0.5477386934673367,1
-0.6482412060301508,-0.5477386934673367,1
-0.6381909547738693,-0.5477386934673367,1
-0.6281407035175879,-0.5477386934673367,1
-0.6180904522613065,-0.5477386934673367,1
-0.6080402010050251,-0.5477386934673367,1
-0.5979899497487438,-0.5477386934673367,1
-0.5879396984924623,-0.5477386934673367,1
-0.5778894472361809,-0.5477386934673367,1
-0.5678391959798995,-0.5477386934673367,1
-0.5577889447236181,-0.5477386934673367,1
-0.5477386934673367,-0.5477386934673367,1
-0.5376884422110553,-0.5477386934673367,1
-0.1758793969849246,-0.5477386934673367,1
-0.16582914572864316,-0.5477386934673367,1
-0.15577889447236182,-0.5477386934673367,1
-0.14572864321608037,-0.5477386934673367,1
-0.13567839195979903,-0.5477386934673367,1
-0.12562814070351758,-0.5477386934673367,1
-0.11557788944723613,-0.5477386934673367,1
-0.10552763819095479,-0.5477386934673367,1
-0.09547738693467334,-0.5477386934673367,1
-0.085427135678392,-0.5477386934673367,1
0.14572864321608048,-0.5477386934673367,1
0.15577889447236193,-0.5477386934673367,1
0.16582914572864316,-0.5477386934673367,1
0.1758793969849246,-0.5477386934673367,1
0.18592964824120606,-0.5477386934673367,1
0.1959798994974875,-0.5477386934673367,1
0.20603015075376896,-0.5477386934673367,1
0.2160804020100502,-0.5477386934673367,1
0.22613065326633164,-0.5477386934673367,1
0.2361809045226131,-0.5477386934673367,1
0.24623115577889454,-0.5477386934673367,1
0.5477386934673367,-0.5477386934673367,1
0.5577889447236182,-0.5477386934673367,1
0.5678391959798996,-0.5477386934673367,1
0.5778894472361809,-0.5477386934673367,1
0.5879396984924623,-0.5477386934673367,1
0.5979899497487438,-0.5477386934673367,1
0.6080402010050252,-0.5477386934673367,1
0.6180904522613067,-0.5477386934673367,1
0.6281407035175879,-0.5477386934673367,1
0.6381909547738693,-0.5477386934673367,1
0.6482412060301508,-0.5477386934673367,1
0.6582914572864322,-0.5477386934673367,1
0.6683417085427137,-0.5477386934673367,1
0.6783919597989949,-0.5477386934673367,1
-0.7487437185929648,-0.5376884422110553,1
-0.7386934673366834,-0.5376884422110553,1
-0.728643216080402,-0.5376884422110553,1
-0.7185929648241206,-0.5376884422110553,1
-0.7085427135678393,-0.5376884422110553,1
-0.6984924623115578,-0.5376884422110553,1
-0.6884422110552764,-0.5376884422110553,1
-0.6783919597989949,-0.5376884422110553,1
-0.6683417085427136,-0.5376884422110553,1
-0.6582914572864322,-0.5376884422110553,1
-0.6482412060301508,-0.5376884422110553,1
-0.6381909547738693,-0.5376884422110553,1
-0.6281407035175879,-0.5376884422110553,1
-0.6180904522613065,-0.5376884422110553,1
-0.6080402010050251,-0.5376884422110553,1
-0.5979899497487438,-0.5376884422110553,1
-0.5879396984924623,-0.5376884422110553,1
-0.5778894472361809,-0.5376884422110553,1
-0.5678391959798995,-0.5376884422110553,1
-0.5577889447236181,-0.5376884422110553,1
-0.5477386934673367,-0.5376884422110553,1
-0.5376884422110553,-0.5376884422110553,1
-0.5276381909547738,-0.5376884422110553,1
-0.1758793969849246,-0.5376884422110553,1
-0.16582914572864316,-0.5376884422110553,1
-0.15577889447236182,-0.5376884422110553,1
-0.14572864321608037,-0.5376884422110553,1
-0.13567839195979903,-0.5376884422110553,1
-0.12562814070351758,-0.5376884422110553,1
-0.11557788944723613,-0.5376884422110553,1
-0.10552763819095479,-0.5376884422110553,1
-0.09547738693467334,-0.5376884422110553,1
-0.085427135678392,-0.5376884422110553,1
0.15577889447236193,-0.5376884422110553,1
0.16582914572864316,-0.5376884422110553,1
0.1758793969849246,-0.5376884422110553,1
0.18592964824120606,-0.5376884422110553,1
0.1959798994974875,-0.5376884422110553,1
0.20603015075376896,-0.5376884422110553,1
0.2160804020100502,-0.5376884422110553,1
0.22613065326633164,-0.5376884422110553,1
0.2361809045226131,-0.5376884422110553,1
0.24623115577889454,-0.5376884422110553,1
0.256281407035176,-0.5376884422110553,1
0.5477386934673367,-0.5376884422110553,1
0.5577889447236182,-0.5376884422110553,1
0.5678391959798996,-0.5376884422110553,1
0.5778894472361809,-0.5376884422110553,1
0.5879396984924623,-0.5376884422110553,1
0.5979899497487438,-0.5376884422110553,1
0.6080402010050252,-0.5376884422110553,1
0.6180904522613067,-0.5376884422110553,1
0.6281407035175879,-0.5376884422110553,1
0.6381909547738693,-0.5376884422110553,1
0.6482412060301508,-0.5376884422110553,1
0.6582914572864322,-0.5376884422110553,1
0.6683417085427137,-0.5376884422110553,1
0.6783919597989949,-0.5376884422110553,1
-0.7386934673366834,-0.5276381909547738,1
-0.728643216080402,-0.5276381909547738,1
-0.7185929648241206,-0.5276381909547738,1
-0.7085427135678393,-0.5276381909547738,1
-0.6984924623115578,-0.5276381909547738,1
-0.6884422110552764,-0.5276381909547738,1
-0.6783919597989949,-0.5276381909547738,1
-0.6683417085427136,-0.5276381909547738,1
-0.6582914572864322,-0.5276381909547738,1
-0.6482412060301508,-0.5276381909547738,1
-0.6381909547738693,-0.5276381909547738,1
-0.6281407035175879,-0.5276381909547738,1
-0.6180904522613065,-0.5276381909547738,1
-0.6080402010050251,-0.5276381909547738,1
-0.5979899497487438,-0.5276381909547738,1
-0.5879396984924623,-0.5276381909547738,1
-0.5778894472361809,-0.5276381909547738,1
-0.5678391959798995,-0.5276381909547738,1
-0.5577889447236181,-0.5276381909547738,1
-0.5477386934673367,-0.5276381909547738,1
-0.5376884422110553,-0.5276381909547738,1
-0.5276381909547738,-0.5276381909547738,1
-0.5175879396984925,-0.5276381909547738,1
-0.507537688442211,-0.5276381909547738,1
-0.1758793969849246,-0.5276381909547738,1
-0.16582914572864316,-0.5276381909547738,1
-0.15577889447236182,-0.5276381909547738,1
-0.14572864321608037,-0.5276381909547738,1
-0.13567839195979903,-0.5276381909547738,1
-0.12562814070351758,-0.5276381909547738,1
-0.11557788944723613,-0.5276381909547738,1
-0.10552763819095479,-0.5276381909547738,1
-0.09547738693467334,-0.5276381909547738,1
-0.085427135678392,-0.5276381909547738,1
0.16582914572864316,-0.5276381909547738,1
0.1758793969849246,-0.5276381909547738,1
0.18592964824120606,-0.5276381909547738,1
0.1959798994974875,-0.5276381909547738,1
0.20603015075376896,-0.5276381909547738,1
0.2160804020100502,-0.5276381909547738,1
0.22613065326633164,-0.5276381909547738,1
0.2361809045226131,-0.5276381909547738,1
0.24623115577889454,-0.5276381909547738,1
0.256281407035176,-0.5276381909547738,1
0.2663316582914572,-0.5276381909547738,1
0.5376884422110553,-0.5276381909547738,1
0.5477386934673367,-0.5276381909547738,1
0.5577889447236182,-0.5276381909547738,1
0.5678391959798996,-0.5276381909547738,1
0.5778894472361809,-0.5276381909547738,1
0.5879396984924623,-0.5276381909547738,1
0.5979899497487438,-0.5276381909547738,1
