x  u  u_theta  du_dx  du_theta_dx  d2u_dx2  d2u_theta_dx2
0.05205205205205205  0.3011800955356559  0.29836435816265167  4.827705152509876  4.791642939328366  -52.55222120908998  -50.40773027319628
0.05305305305305305  0.30598617837057956  0.30313540502164144  4.774722938938804  4.740771034274776  -53.30394205131083  -51.23279572026221
0.05405405405405406  0.31073885165507686  0.30785511726837994  4.720995187683446  4.689077988254578  -54.04177531329625  -52.04824597464187
0.055055055055055056  0.31543737609294803  0.31252267788040666  4.666535890165684  4.6365737944737635  -54.76554201313285  -52.85334884217636
0.056056056056056056  0.3200810264823687  0.3171372802014213  4.611359214801924  4.583269167435515  -55.47506750640581  -53.6473954434302
0.057057057057057055  0.32466909189087984  0.3216981286515551  4.555479502635273  4.529175519377246  -56.17018153787166  -54.42970065306088
0.058058058058058054  0.3292008758259795  0.32620443941383237  4.498911262916721  4.4743049362977185  -56.85071829167041  -55.199603479722526
0.05905905905905906  0.33367569640126726  0.3306554410964579  4.441669168636798  4.418670153633091  -57.51651644006044  -55.95646738750193
0.06006006006006006  0.3380928864980908  0.33505037537061205  4.383768052009192  4.362284531640194  -58.167419190660425  -56.69968055999957
0.06106106106106106  0.34245179392264846  0.33938849758346934  4.325222899907835  4.305162030543472  -58.80327433218293  -57.42865610832051
0.062062062062062065  0.3467517815585021  0.34366907734625135  4.266048849258965  4.247317185501361  -59.423934278645106  -58.142832224368505
0.06306306306306306  0.3509922275144546  0.34789139909715333  4.206261182389707  4.188765081445855  -60.02925611204175  -58.84167228095948
0.06406406406406406  0.3551725252677513  0.35205476263904023  4.145875322334713  4.129521327847889  -60.61910162346756  -59.5246648803663
0.06506506506506507  0.35929208380256195  0.3561584836518726  4.084906828102411  4.069602033459208  -61.19333735267499  -60.19132385302602
0.06606606606606606  0.3633503277437051  0.36020189417984727  4.023371389902463  4.009023781079657  -61.75183462605517  -60.84118820821118
0.06706706706706707  0.36734669748557713  0.36418434309333025  3.9612848243359804  3.9478036023972036  -62.29446959302988  -61.473822038565544
0.06806806806806806  0.3712806493162468  0.3681051965256326  3.8986630695501194  3.8859589529457335  -62.821123260842725  -62.088814380447126
0.06906906906906907  0.37515165553668484  0.3719638382848309  3.8355221803586543  3.823507687223926  -63.33168152773892  -62.68577903212576
0.07007007007007007  0.37895920457509047  0.37575967024074797  3.7718783233301547  3.760468034016357  -63.82603521452276  -63.2643543318716
0.07107107107107107  0.3827028010962877  0.3794921126873644  3.707747771845381  3.696858571955966  -64.30408009448328  -63.82420289806891
0.07207207207207207  0.3863819661061579  0.38316060468090213  3.6431469011255455  3.632698205364699  -64.76571692167842  -64.36501133348847
0.07307307307307308  0.38999623705108255  0.38676460435387805  3.5780921832330965  3.568006140407314  -65.21085145756926  -64.88648989588026
0.07407407407407407  0.39354516791236815  0.3903035892054541  3.51260018204666  3.5028018615907532  -65.63939449599577  -65.38837213706606
0.07507507507507508  0.39702832929562987  0.3937770563684474  3.4466875482118127  3.437105108639811  -66.0512618864868  -65.87041451270814
0.07607607607607608  0.40044530851510757  0.3971845228534088  3.3803710140693735  3.370935853776958  -66.44637455589685  -66.33239596495267
0.07707707707707707  0.4037957096728967  0.4005255257701503  3.3136673885628602  3.3043142794328633  -66.82465852836356  -66.77411748008663
0.07807807807807808  0.4070791537330707  0.4037996225272  3.2465935521268134  3.2372607564110893  -67.18604494357972  -67.19540162338816
0.07907907907907907  0.41029527859067694  0.4070063910096348  3.179166451557694  3.169795822529107  -67.53047007337437  -67.59609205327979
0.08008008008008008  0.4134437391355925  0.41014542973577206  3.111403094869002  3.1019401617549596  -67.8578753365989  -67.97605301688722
0.08108108108108109  0.4165242073112208  0.41321635799324435  3.0433205461323722  3.033714583857499  -68.16820731231293  -68.33516882906258
0.08208208208208208  0.4195363721680187  0.41621881595495247  2.974935920306307  2.9651400045854084  -68.46141775126742  -68.67334333688521
0.08308308308308308  0.4224799399118418  0.41915246477546797  2.906266378054271  2.896237426388689  -68.73746358568138  -68.99049937162049
0.08408408408408408  0.42535463394709777  0.42201698666839155  2.8373291205538558  2.8270279196944825  -68.99630693731002  -69.28657819003163
0.08508508508508508  0.4281601949146996  0.42481208496527156  2.768141384298727  2.7575326047462103  -69.2379151238025  -69.56153890693882
0.08608608608608609  0.43089638072481334  0.42753748415660997  2.698720435895059  2.687772634014868  -69.46226066334783  -69.81535792078982
0.08708708708708708  0.43356296658439486  0.43019292991556635  2.6290835668541805  2.6177691751877346  -69.6693212776088  -70.04802833401189
0.08808808808808809  0.43615974501951216  0.43277818910491683  2.5592480883831312  2.547543394739348  -69.85907989294324  -70.25955936979867
0.0890890890890891  0.43868652589245366  0.4352930497678566  2.489231326174871  2.477116442087359  -70.03152463991356  -70.44997578694037
0.09009009009009009  0.4411431364136217  0.43773732110324637  2.4190506151998137  2.406509434334618  -70.18664885108565  -70.61931729422989
0.09109109109109109  0.4435294211482135  0.44011083342586776  2.348723294500435  2.3357434415967666  -70.3244510571187  -70.76763796590922
0.0920920920920921  0.4458452420176935  0.44241343811229633  2.278266701990649  2.264839472914107  -70.44493498114825  -70.89500565953847
0.09309309309309309  0.4480904782960641  0.4446450075329481  2.207698169261652  2.1938184627443573  -70.54810953146554  -71.00150143759825
0.0940940940940941  0.45026502660093987  0.4468054349709065  2.1370350163959477  2.1227012580319276  -70.63398879249644  -71.08721899407236
0.09509509509509509  0.4523688008794358  0.448894634528091  2.0662945467912612  2.0515086058482668  -70.70259201408388  -71.15226408716538
0.0960960960960961  0.45440173238888015  0.4509125410193283  1.9954940419960132  1.9802611415965243  -70.75394359907894  -71.19675397924331
0.0970970970970971  0.45636376967236364  0.4528591098549058  1.924650756558072  1.908979377772802  -70.78807308924507  -71.22081688501254
0.0980980980980981  0.45825487852914  0.45473431691214  1.8537819128884565  1.8376836932752085  -70.80501514948183  -71.22459142887446
0.0990990990990991  0.460075041979893  0.4565381583965268  1.7829046961416597  1.7663943232512564  -70.8048095503741  -71.20822611231894
0.10010010010010009  0.461824260226888  0.4582706506929782  1.7120362491142873  1.6951313494729083  -70.7875011490741  -71.17187879215146
0.1011011011011011  0.4635025506090264  0.4599318302076958  1.6411936671636569  1.6239146912282316  -70.75313986852318  -71.11571617027617
0.1021021021021021  0.46510994755182455  0.46152175320118005  1.5703939931480297  1.5527640967178384  -70.70178067502196  -71.03991329568355
0.1031031031031031  0.46664650251233997  0.4630404956128592  1.499654212390114  1.481699134943295  -70.63348355415727  -70.94465307922988
0.1041041041041041  0.4681122839190669  0.4644881528778667  1.4289912476654814  1.4107391880747566  -70.54831348509481  -70.83012582173038
0.10510510510510511  0.46950737710682977  0.46586483973638887  1.3584219542175406  1.3399034442840243  -70.4463404132478  -70.6965287558136
0.1061061061061061  0.47083188424670014  0.4671706900360729  1.287963114800666  1.269210891029363  -70.3276392213315  -70.5440656019319
0.10710710710710711  0.4720859242709663  0.46840585652793926  1.2176314347531112  1.1986803087770777  -70.19228969881462  -70.37294613887036
0.10810810810810811  0.47326963279318685  0.46957051065621364  1.1474435371012988  1.1283302651462477  -70.04037650977914  -70.18338578901103
0.1091091091091091  0.47438316202335945  0.4706648423425091  1.0774159576970757  1.058179109460582  -69.87198915920013  -69.97560521859174
0.11011011011011011  0.4754266806782404  0.47168905976475095  1.007565140389497  0.9882449676931726  -69.68722195765851  -69.74982995311473
0.1111111111111111  0.47640037388684725  0.47264338913122117  0.9379074322327288  0.9185457377884716  -69.48617398449936  -69.50629000802465
0.11211211211211211  0.4773044430911848  0.47352807445012635  0.8684590787315888  0.8490990853463574  -69.26894904944969  -69.24521953472832
0.11311311311311312  0.4781391059422305  0.47434337729499343  0.7992362191262774  0.7799224396526045  -69.03565565270938  -68.9668564819785
0.11411411411411411  0.47890459619122056  0.4750895765662784  0.7302548817178169  0.711032990041133  -68.78640694353021  -68.67144227259413
0.11511511511511512  0.47960116357627747  0.4757669682494813  0.6615309792356996  0.6424476825714778  -68.52132067729774  -68.35922149547196
0.11611611611611611  0.4802290737044227  0.47637586517009506  0.5930803042492432  0.574183217007818  -68.2405191711321  -68.03044161277076
0.11711711711711711  0.4807886079290181  0.47691659674566755  0.5249185246241235  0.5062560440826882  -67.94412925802337  -67.68535268215632
0.11811811811811812  0.481280063222683  0.47738950873526914  0.45706117902554855  0.43868236303187746  -67.6322822395183  -67.32420709391643
0.11911911911911911  0.481703752045734  0.4777949629866141  0.3895236724694988  0.3714781193849821  -67.30511383697576  -66.94725932275877
0.12012012012012012  0.48206000221019524  0.47813333718109896  0.32232127192348403  0.30465900299696  -66.96276414140794  -66.55476569406315
0.12112112112112113  0.4823491567394316  0.47840502457697553  0.25546910195820094  0.23824044630663854  -66.60537756192598  -66.14698416432489
0.12212212212212212  0.4825715737234548  0.4786104337509041  0.18898214045149486  0.1722376228081517  -66.23310277280804  -65.72417411551473
0.12312312312312312  0.48272762616995585  0.47874998833806226  0.12287521434597148  0.10666544572127679  -65.84609265920923  -65.28659616304591
0.12412412412412413  0.4828177018511178  0.4788241267710202  0.05716299546164949  0.04153856684714485  -65.44450426153257  -64.83451197703343
0.12512512512512514  0.48284220314626614  0.4788333020175677  -0.008140003635058735  -0.023128624403262243  -65.02849871848107  -64.36818411648905
0.12612612612612611  0.482801546880412  0.4787779813176358  -0.07301943370470765  -0.08732200182131278  -64.59824120881123  -63.88787587610228
0.12712712712712712  0.48269616415874755  0.4786586459194896  -0.13746111284922957  -0.15102770306548274  -64.15390089180859  -63.39385114522673
0.12812812812812813  0.48252650019715276  0.4784757908153184  -0.2014510304661219  -0.21423213019104104  -63.69565084650704  -62.886374278681586
0.12912912912912913  0.4822930141487751  0.4782299244763629  -0.26497535114119586  -0.27692195005611087  -63.22366800967291  -62.36570997896873
0.13013013013013014  0.48199617892674357  0.47792156858769436  -0.32802041847861374  -0.3390840946152336  -62.73813311257642  -61.83212318948972
0.13113113113113112  0.4816364810230807  0.47755125778274266  -0.3905727588670531  -0.4007057611116154  -62.23923061657256  -61.28587899834617
0.13213213213213212  0.4812144203238774  0.4771195393776868  -0.4526190851807983  -0.4617744121780585  -61.72714864751466  -60.72724255228714
0.13313313313313313  0.4807305099207957  0.4766269731057874  -0.5141463004145961  -0.5222777758565984  -61.20207892902363  -60.15647898037395
0.13413413413413414  0.48018527591896676  0.4760741308517243  -0.5751415012511618  -0.582203845546609  -60.66421671463649  -59.5738533269176
0.13513513513513514  0.4795792572413522  0.4754615963860345  -0.6355919815602065  -0.6415408798899147  -60.11376071885856  -58.97963049324187
0.13613613613613612  0.4789130054296373  0.47478996509968047  -0.6954852358279195  -0.7002774026021616  -59.55091304714314  -58.37407518782804
0.13713713713713713  0.4781870844417264  0.4740598437388091  -0.7548089625158254  -0.7584022022582277  -58.97587912482398  -57.75745188438677
0.13813813813813813  0.4774020704459125  0.473271850139765  -0.8135510673479859  -0.8159043320391697  -58.38886762502522  -57.130024787404594
0.13913913913913914  0.4765585516117923  0.47242661296434707  -0.8716996665255492  -0.8727731094485409  -57.79009039557446  -56.49205780471486
0.14014014014014015  0.47565712789799974  0.47152477143537785  -0.9292430898676425  -0.9289981160044718  -57.179762384944574  -55.84381452664124
0.14114114114114115  0.4746984108368337  0.4705669750725875  -0.9861698838776605  -0.9845691969139954  -56.558101567250404  -55.18555821126101
0.14214214214214213  0.4736830233158535  0.46955388342882803  -1.0424688147340098  -1.039476460735416  -55.925328866326886  -54.51755177534153
0.14314314314314314  0.4726115993565188  0.4684861658266307  -1.098128871204418  -1.0937102790343007  -55.28166807891479  -53.84005779050193
0.14414414414414414  0.4714847838899515  0.4673645010951053  -1.1531392674828949  -1.1472612860383027  -54.62734579698186  -53.15333848416246
0.14514514514514515  0.4703032325298959  0.46618957730719457  -1.20748944594854  -1.2001203782945615  -53.962591329205736  -52.457655744832664
0.14614614614614616  0.4690676113429579  0.46496209151725204  -1.2611690798453272  -1.2522787143350493  -53.287636621647096  -51.75327113131641
0.14714714714714713  0.46777859661620047  0.463682749498961  -1.3141680758821008  -1.3037277143524872  -52.60271617763984  -51.04044588539381
0.14814814814814814  0.46643687462217776  0.4623522654835734  -1.3664765767520006  -1.35445905989058  -51.90806697692736  -50.31944094756247
0.14914914914914915  0.4650431413814876  0.46097136189843635  -1.418084963570568  -1.4044646935516067  -51.203928394072534  -49.59051697541673
0.15015015015015015  0.4635981024229238  0.45954076910581704  -1.468983858231837  -1.4537368187232325  -50.49054211617019  -48.85393436425389
0.15115115115115116  0.4621024725413126  0.45806122514198117  -1.5191641256817157  -1.502267899327106  -49.768152059890994  -48.10995326950062
0.15215215215215216  0.46055697555311353  0.4565334754565168  -1.5686168761080106  -1.5500506595905033  -49.037004287885196  -47.358833630564924
0.15315315315315314  0.4589623440498719  0.454958272651869  -1.6173334670464488  -1.5970780838425878  -48.297346924576246  -46.60083519571792
0.15415415415415415  0.45731931914960383  0.4533363762230706  -1.6653055054021384  -1.643343416335839  -47.549430071372726  -45.83621754762589
0.15515515515515516  0.4556286502462009  0.4516685522976393  -1.7125248493858556  -1.6888401610929256  -46.79350572132905  -45.065240129155036
0.15615615615615616  0.4538910947569403  0.4499555733756126  -1.7589836103646541  -1.733562081780014  -46.029827673283904  -44.288162269084985
0.15715715715715717  0.45210741786818387  0.4481982180696886  -1.8046741546262792  -1.7775032016051031  -45.25865144550681  -43.50524320737003
0.15815815815815815  0.45027839227935607  0.4463972708454841  -1.8495891050569055  -1.8206578032413168  -44.48023418888276  -42.71674211960074
0.15915915915915915  0.4484047979452847  0.4445535217618143  -1.8937213427317545  -1.8630204287745302  -43.69483459966483  -41.92291814032664
0.16016016016016016  0.4464874218169943  0.4426677662110599  -1.9370640084181703  -1.9045858796730233  -42.90271283182556  -41.12403038490917
0.16116116116116116  0.4445270575810381  0.4407408046595134  -1.9796105039907785  -1.9453492167788187  -42.10413040903724  -40.32033796958463
0.16216216216216217  0.44252450539745797  0.43877344238774907  -2.0213544937583543  -1.9853057603175226  -41.2993501363115  -39.51210002942817
0.16316316316316315  0.44048057163646065  0.4367664892309757  -2.062289905702095  -2.024451089925169  -40.48863601132943  -38.69957573392007
0.16416416416416416  0.4383960686138982  0.43472075931932935  -2.1024109326249887  -2.0627810446895434  -39.67225313549213  -37.88302429982311
0.16516516516516516  0.4362718143256436  0.4326370708181532  -2.1417120332120003  -2.100291723202491  -38.850467624723464  -37.0627050010981
0.16616616616616617  0.43410863218094903  0.4305162456681897  -2.180187933000894  -2.1369794836209817  -38.02354652005498  -36.2388771755875
0.16716716716716717  0.43190735073487696  0.4283591093257385  -2.2178336252634225  -2.1728409437328415  -37.19175769802453  -35.41180022821736
0.16816816816816815  0.42966880341989566  0.4261664905027185  -2.2546443717967595  -2.2078729810240048  -36.35536978091945  -34.581733630472016
0.16916916916916916  0.4273938282767253  0.4239392209066817  -2.290615703625027  -2.2420727327432717  -35.514652046894966  -33.74893691591606
0.17017017017017017  0.42508326768452853  0.4216781349807648  -2.3257434216107864  -2.27543759596039  -34.6698743399995  -32.913669671543865
0.17117117117117117  0.4227379680905331  0.4193840696435744  -2.3600235969764363  -2.3079652276134937  -33.82130698013724  -32.07619152475537
0.17217217217217218  0.42035877973917846  0.417057864029049  -2.393452571735474  -2.339653544541059  -32.96922067299956  -31.23676212576919
0.17317317317317318  0.417946556400875  0.41470035922628595  -2.426026959033586  -2.3705007234940543  -32.11388641999588  -30.395641125293622
0.17417417417417416  0.4155021551004673  0.41231239801937924  -2.4577436433995854  -2.400505201123053  -31.255575428215455  -29.553088147299736
0.17517517517517517  0.41302643584549165  0.4098948246272695  -2.488599780906273  -2.4296656739359395  -30.394559020450572  -28.709362756742543
0.17617617617617617  0.410520261354317  0.40744848444365855  -2.5185927992412482  -2.4579810982204906  -29.53110854531254  -27.86472442210497
0.17717717717717718  0.4079844967842607  0.4049742237770511  -2.547720397687819  -2.4854506899266404  -28.66549528747112  -27.019432472644404
0.1781781781781782  0.40542000945976725  0.40247288959087785  -2.5759805470161377  -2.512073924503743  -27.797990378048105  -26.173746050239586
0.17917917917917917  0.4028276686007427  0.39994532924385306  -2.6033714892847266  -2.5378505366865163  -26.928864705196244  -25.32792405575736
0.18018018018018017  0.40020834505112995  0.3973923902305673  -2.629891737552596  -2.562780520224558  -26.058388824893544  -24.482225089866258
0.18118118118118118  0.39756291100781915  0.3948149199223577  -2.6555400755021945  -2.586864127550015  -25.186832871984155  -23.636907388247916
0.18218218218218218  0.39489223974997945  0.39221376530857577  -2.68031555697344  -2.6101018693773943  -24.314466471495898  -22.79222875117089
0.1831831831831832  0.39219720536890046  0.3895897727382705  -2.7042175054091375  -2.632494514230047  -23.441558650264692  -21.948446467409322
0.1841841841841842  0.3894786824984343  0.38694378766238646  -2.727245513212094  -2.6540430878878967  -22.56837774889657  -21.10581723250645
0.18518518518518517  0.38673754604612515  0.384276654376574  -2.749399441014294  -2.6747488727501176  -21.695191334096826  -20.264597061406285
0.18618618618618618  0.38397467092511306  0.38158921576465776  -2.770679416858502  -2.6946134071079957  -20.822266111396498  -19.425041195480425
0.1871871871871872  0.38119093178690244  0.3788823130428962  -2.79108583529273  -2.713638484321639  -19.949867838306044  -18.58740400401809
0.1881881881881882  0.3783872027550788  0.37615678550511333  -2.8106193563779858  -2.7318261518954374  -19.078261237925442  -17.751938880243955
0.1891891891891892  0.3755643571600628  0.37341347026880434  -2.829280904609794  -2.749178710446763  -18.207709913040453  -16.918898131962635
0.19019019019019018  0.3727232672749864  0.37065320202233415  -2.8470716677539754  -2.765698712562453  -17.338476260734115  -16.088532866941495
0.19119119119119118  0.36986480405277783  0.3678768127733362  -2.863993095597231  -2.7813889615381684  -16.47082138754259  -15.261092873164252
0.1921921921921922  0.3669898368645383  0.36508513159842687  -2.8800468986130703  -2.7962525099952735  -15.605005025183994  -14.43682649410598
0.1931931931931932  0.36409923323929744  0.36227898439439576  -2.895235046543696  -2.8102926583702477  -14.741285446889005  -13.615980499207136
0.1941941941941942  0.36119385860523007  0.35945919363092427  -2.9095597668984343  -2.8235129532726186  -13.879919384361527  -12.798799949726241
0.19519519519519518  0.35827457603241636  0.3566265781050764  -2.923023543369383  -2.835917185705801  -13.02116194539733  -11.985528060198565
0.1961961961961962  0.3553422459772304  0.35378195269758195  -2.935629114164932  -2.847509389147636  -12.16526653218885  -11.176406055717319
0.1971971971971972  0.35239772602843705  0.3509261281311578  -2.9473794702618523  -2.858293837485751  -11.312484760343656  -10.371673025297072
0.1981981981981982  0.3494418706550791  0.3480599107309382  -2.958277853576706  -2.8682750428045694  -10.463066378643687  -9.571565771584611
0.1991991991991992  0.3464755309562345  0.34518410218723117  -2.968327755057312  -2.8774577530197565  -9.617259189572577  -8.776318657213235
0.20020020020020018  0.34349955441272517  0.3422994993206763  -2.9775329126950476  -2.885846949357922  -8.775308970637841  -7.98616344809747
0.2012012012012012  0.34051478464085205  0.33940689385004924  -2.9858973094588137  -2.8934478436773694  -7.937459396513975  -7.201329154010908
0.2022022022022022  0.33752206114824024  0.3365070721627847  -2.9934251711514808  -2.900265875628723  -7.1039519620333245  -6.4220418667760235
0.2032032032032032  0.3345222190918663  0.3336008150884683  -3.0001209641896813  -2.9063067096519477  -6.27502590604999  -5.648524596446647
0.2042042042042042  0.33151608903834606  0.3306888976753758  -3.0059893933078445  -2.911576231808965  -5.450918136202319  -4.880997105847337
0.20520520520520522  0.32850449672655935  0.32777208897029064  -3.011035399187377  -2.9160805464497757  -4.631863154599614  -4.119675743879986
0.2062062062062062  0.32548826283268395  0.3248511518017394  -3.0152641560119173  -2.919825972711326  -3.8180929844574143  -3.364773278003618
0.2072072072072072  0.3224682027377134  0.32192684256680987  -3.01868106894966  -2.9228190408484456  -3.0098370977059017  -2.616498726320243
0.2082082082082082  0.31944512629753224  0.31899991102171893  -3.0212917715636864  -2.925066488396724  -2.2073223435960845  -1.875057189706034
0.2092092092092092  0.3164198376156173  0.31607110007633094  -3.0231021231513613  -2.926575256167527  -1.4107728783265736  -1.1406496844491585
0.21021021021021022  0.313393134818439  0.31314114559273964  -3.024118206013795  -2.927352484075926  -0.6204100957152917  -0.41347297586013454
0.2112112112112112  0.3103658098336294  0.31021077618813103  -3.0243463226564415  -2.927405506802793  0.16354744106159316  0.30628058666585645
0.2122122122122122  0.3073386481709868  0.3072807130420567  -3.0237929929219125  -2.9267418492926662  0.9408840666405313  1.0184232326379288
0.2132132132132132  0.30431242870638436  0.30435166970830646  -3.0224649510561115  -2.925369222089744  1.7113870795291193  1.7227719310198637
0.21421421421421422  0.30128792346864763  0.30142435193151096  -3.0203691427088017  -2.9232955165145027  2.4748468070305405  2.419148547826733
0.21521521521521522  0.2982658974294673  0.2984994574686858  -3.017512721869763  -2.9205287996842735  3.231056669012729  3.1073800002551515
0.21621621621621623  0.29524710829641027  0.2955776759157912  -3.0139030477417137  -2.9170773093815567  3.979813240500783  3.787298406837948
0.2172172172172172  0.292232306309093  0.29265968853953883  -3.009547681551158  -2.9129494487741185  4.720916313072592  4.45874123309094
0.2182182182182182  0.28922223403857616  0.28974616811454856  -3.004454383298391  -2.908153780991876  5.454168955037603  5.121551432136965
0.21921921921921922  0.28621762619004426  0.2868377787659829  -2.998631108447894  -2.9026990235656793  6.179377570378445  5.775577579786139
0.22022022022022023  0.2832192094088261  0.28393517581784233  -2.992086004560324  -2.8965940427339474  6.896351956437147  6.420674003549484
0.22122122122122123  0.2802277020898162  0.28103900564701045  -2.9848274078674395  -2.8898478476232796  7.60490536032639  7.056700905071953
